time,ppg,eeg,annotations
0.0,0.1539511923088715,0.0341117417650569,
0.004,0.10236001183172438,0.16035260187535003,
0.008,0.046898907167678756,0.5856747702875805,
0.012,0.17552386931962194,0.5095367227750945,
0.016,0.21455662464018924,1.0098560426676528,
0.02,0.25371099523519275,0.7291946895030817,
0.024,0.3171662511396648,0.5284671479355346,
0.028,0.4147428666741333,0.7481919926428271,
0.032,0.47615023666464196,0.21006059305871735,
0.036,0.41290715121611166,0.28205473391637487,
0.04,0.3181715517614416,0.2281932681496179,
0.044,0.5069221821472518,-0.01807304796974296,
0.048,0.524267591166309,0.12191209268995368,
0.052,0.635742967348523,-0.08657007190798624,
0.056,0.49917793280135814,0.1280263121355829,
0.06,0.7088062747258477,-0.13466943219521432,
0.064,0.7088681834189435,0.17628513327101192,
0.068,0.6347988014521588,-0.2062397320954482,
0.072,0.5596562915407453,-0.4790432181480372,
0.076,0.887462343306783,-0.451071434706939,
0.08,0.7337247622468434,-0.8902123908328151,
0.084,0.7153010179423498,-0.809612201480052,
0.088,0.8360033855506779,-0.5678544601012968,
0.092,1.0372342002431174,-0.7689777319064283,
0.096,0.9657086628127091,-0.40301344720906607,
0.1,1.0151218841638066,-0.2430345722972553,
0.104,0.9887123523984176,-0.18455125620688248,
0.108,1.044846731725365,0.1591130091355152,
0.112,1.0137912539076601,0.3594848035152598,
0.116,1.0049492221781133,0.5405269885997438,
0.12,1.0041048298139492,0.6615450481303473,
0.124,1.0519110554709794,0.33326949347129897,
0.128,1.3365877406116093,0.19790112835808493,
0.132,1.1632557683639089,0.14113884850282193,
0.136,1.0296978678557633,-0.0290973609139437,
0.14,0.9899742110970179,-0.26103528863417036,
0.144,1.119862636275633,-0.2591375546024851,
0.148,0.9621383590813697,-0.05647908775181669,
0.152,1.2262100336409592,-0.01912710509806806,
0.156,0.881207737165314,-0.02647544630748683,
0.16,1.104583730655487,-0.15225972337389926,
0.164,0.953508868164593,0.13285892951372044,
0.168,1.174487718863262,-0.3316339201748506,
0.172,1.0485873007610074,-0.35715806600315225,
0.176,1.1880816663349958,-0.2567167823048297,
0.18,0.8930557503747585,-0.537311485585483,
0.184,1.2128589537226777,-0.5812500807149406,
0.188,1.1241536654816653,-0.45378811207087394,
0.192,1.0734491625466516,-0.4273738600582301,
0.196,0.9793648650280867,-0.10410628066056096,
0.2,1.0181565720800059,0.3009758295206752,
0.204,1.105280101799557,0.606861731485108,
0.208,0.9334210745873596,0.9335120121775394,
0.212,0.9882437902235534,0.7287481319468896,
