time,ppg,eeg,annotations
0.0,0.04967141530112327,-0.06356395230340549,
0.004,0.03307373684843882,0.23090404737951528,
0.008,0.158483533703669,0.28423705512236697,
0.012,0.2926610998841286,0.6795911960677968,
0.016,0.16333016626187907,0.9169902305894264,
0.02,0.20937887195083507,0.5976384371595374,
0.024,0.43633721747837034,0.8511434183683396,
0.028,0.40027684431726424,0.6279092336554969,
0.032,0.32111654975563403,0.2979903435959397,
0.036,0.4661844711392216,0.2647946252822498,
0.04,0.4087074924362286,0.44792928808949983,
0.044,0.45077783145184397,0.28795703841824677,
0.048,0.5629559388019538,0.18370354545035264,
0.052,0.38787692767602844,0.16130329319004827,
0.056,0.4461262701377193,0.20429854724274701,
0.06,0.6007045114737122,0.06876244360612187,
0.064,0.5928046121537281,-0.27308049854028993,
0.068,0.7614463519565046,0.19434600252679013,
0.072,0.6738759204844974,-0.2745323934803733,
0.076,0.6567741934800417,-0.4223008574115811,
0.08,0.9765153716120496,-0.6354833496039941,
0.084,0.8378922341414734,-0.808905617688169,
0.088,0.8962729132495885,-0.7045748554301966,
0.092,0.7745875533383221,-0.7982731509920508,
0.096,0.8886234723792864,-0.019224043229243537,
0.1,0.978579433940327,-0.3027338502218543,
0.104,0.8752122452102438,-0.026453890723905527,
0.108,1.0490817923049973,0.26782293706932647,
0.112,0.9710054828809339,0.6584346849336917,
0.116,1.019799398124547,0.5071903212016386,
0.12,1.005028756771456,0.26998601428501173,
0.124,1.2649823403791696,0.5249061938689101,
0.128,1.0912816504692318,0.29163409147276126,
0.132,0.9980601874698211,0.10894846921608568,
0.136,1.1956140223353746,0.014882347820730127,
0.14,0.9991409689327688,0.19886437124465517,
0.144,1.148328111028097,0.15561210267192846,
0.148,0.9360586089295384,-0.2443588431316877,
0.152,1.0021788597245702,0.15048817229671785,
0.156,1.1560675084927392,0.0005023505326621769,
0.16,1.2100516134778827,0.016550723730001077,
0.164,1.1516359249441463,-0.3644834138860302,
0.168,1.1197331160412505,-0.23676855457254864,
0.172,1.0965283367966419,-0.4626878020065438,
0.176,0.9727093152558759,-0.343475927414527,
0.18,1.0411248425196749,-0.39485102395455496,
0.184,1.058263569364423,-0.883198971604339,
0.188,1.1999762032715005,-0.5009249961158849,
0.192,1.1173308561068769,-0.16262813883888713,
0.196,0.8941907899840535,-0.11810460532970676,
0.2,1.0893037995530805,0.2995708500093848,
0.204,1.0037183489552095,0.5188830547985762,
0.208,0.9588533594808396,0.7454084583351182,
0.212,1.0710784795511885,0.7990766099219109,
0.216,1.09548196782041,0.702829315673932,
0.22,1.0671474890107835,0.6645997222147688,
0.224,0.8709625557047103,0.8091353912908872,
0.228,0.9041167852418566,0.5311276213584082,
0.232,0.9476687129951618,0.3260209889673293,
0.236,0.9910136373428527,0.12771158014808795,
0.24,0.8239324611387563,0.03642225497251343,
0.244,0.8312099706688284,0.18058906592682966,
0.248,0.7166642156750244,-0.04716160054192156,
0.252,0.68485462018963,-0.2042847187335177,
0.256,0.8626200569991788,0.08799546957741738,
0.26,0.8936560390110702,-0.11293208137433336,
0.264,0.7273243700683031,-0.1865857066665244,
0.268,0.8112557135793587,-0.10566107969848662,
0.272,0.7233800030171131,-0.5312929666331532,
0.276,0.5990067464648728,-0.6593549631547814,
0.28,0.6759983770419448,-1.009667768023271,
0.284,0.7700876458596444,-0.9182668541469325,
0.288,0.5892566843521709,-0.7483449498508672,
0.292,0.7260317466376736,-0.9274654836184129,
0.296,0.28453392976273806,-0.43608147068716213,
0.3,0.6058902899239238,-0.17509264236231062,
0.304,0.5098817676707139,0.09629587932080279,
0.308,0.4490708765239496,0.4864811993567616,
0.312,0.46628903068065847,0.5477855437425221,
0.316,0.23687054905299665,0.7937368037053588,
0.32,0.3925712858065984,0.4064746716758706,
0.324,0.4295777211718028,0.4880734347312751,
0.328,0.5214182048599445,0.3534342814145516,
0.332,0.30201282261539525,0.05082251570105606,
0.336,0.2536615639309235,0.2540870394532327,
